id,y_2005,y_2006,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015
370630001011,112.1610129,117.1102541,102.9983105,127.0132603,140.8378488,128.1245208,88.92138189,102.0103428,116.2022059,116.9179976,56.54531371
370630001012,105.5137612,91.01927303,102.2751225,105.4508535,110.6203213,85.99460961,118.2208799,98.37942877,93.53021694,83.7646603,68.7804878
370630001021,126.6866366,116.8307087,125.4637717,116.6146556,122.9041859,133.1972987,140.206462,104.5243902,138.5855739,113.8923391,101.2345679
370630001022,120.262365,100.9313602,116.65751,126.5346419,116.261158,119.8187094,111.2097011,117.1075066,125.2924134,136.9334495,126.3020833
370630002001,115.8324107,95.10682011,121.0273793,67.23210201,125.0347295,95.54562116,104.8733461,100.8454851,117.3073143,91.95039521,103.5135229
370630002002,79.94905459,72.89558663,60.64186739,124.1276446,70.87519251,85.87310149,122.3182333,118.8095096,54.67236813,117.3820697,112.4492165
370630002003,126.9078528,125.337473,121.1197767,136.8739518,157.5657467,152.0534848,169.7828854,165.3398154,158.4654745,171.1437592,149.0727532
370630003011,77.74251234,96.34786603,90.74124997,124.3588314,105.3477108,70.24318077,56.00354625,85.35077872,56.66734556,71.26175496,147.81966
370630003012,106.4106357,98.87070842,80.90239913,76.21872913,113.61094,95.32455896,95.74833856,72.68236927,114.0690282,121.1917014,128.1055901
370630003013,89.16833074,131.6302138,116.0296281,120.6633878,167.4054903,114.6178363,128.3025908,159.8287381,146.3807953,137.546011,163.5720601
370630003021,146.3502845,156.3766178,154.6096063,156.3744769,156.1490088,178.8198119,161.4563547,176.209545,176.6893305,171.2108218,163.5315822
370630003022,116.2536195,134.1974356,126.0636699,122.652451,176.965295,184.3320649,191.1245351,168.1400761,183.4960455,166.1862943,107.5268817
370630003023,16.35281093,124.6975329,92.3232245,166.4445529,121.2556277,154.2459878,149.8684518,193.7586597,26.2408483,131.1358493,6.606158088
370630004011,122.3257482,124.4015053,123.5024509,153.3025509,140.7751836,153.2012823,130.6687614,138.2168865,168.483698,150.2598564,185.6485506
370630004012,179.6293385,140.6604704,147.8860339,189.254533,183.5663842,192.812785,152.5552278,177.9075407,193.4719917,190.1245588,182.5809951
370630004013,148.0480876,151.4714729,157.2178903,148.5727854,147.6280343,158.1979776,206.8752684,147.0825119,164.0856048,235.3683143,125.6281407
370630004021,144.5049761,113.5334545,133.6713642,103.2987952,167.4901433,148.4985643,162.9476838,188.3678801,188.8213607,193.5279981,139.2515231
370630005001,,7.996570905,3.91535394,3.89524921,,,3.495881516,131.1431389,57.1760383,,4.563053097
370630005002,69.60302236,75.9264044,56.63167939,113.064395,64.11566773,127.8270734,68.67575356,168.4762037,200.1792389,194.4590704,71.80059524
370630005003,90.25902134,106.1499952,60.56957576,76.16545406,76.70867804,115.5655272,95.65480945,119.8158553,75.92447551,79.11443419,239.3617021
370630005004,78.22448516,107.6565024,83.96255068,56.2645742,82.41648315,100.6908001,94.22200667,66.92099643,40.59167836,91.90370688,65.78947368
370630006001,130.2735987,121.796248,127.337504,144.5144535,134.3262497,129.6275731,138.6531025,136.3221064,139.8307761,137.012856,130.5767138
370630006002,137.6156572,127.1060438,122.5793926,141.4985629,140.1929868,122.693564,113.4493008,119.7121376,144.2487557,125.9252384,118.4331797
370630006003,142.5397033,132.6235863,147.8748609,161.090673,157.0676956,175.3344064,148.1505762,145.3921607,159.8082946,172.3606574,
370630007001,57.34102532,83.76660659,112.7966142,91.46247496,119.3901565,46.91906183,141.573995,126.2377993,159.379116,159.3481511,170.0216111
370630007002,128.5538894,178.543704,143.9788459,144.5804277,161.8137891,167.5092012,165.9398588,179.8934743,171.4371325,177.1418086,199.7336884
370630007003,124.2911114,119.8863145,114.5865289,115.3861362,133.5870345,136.8677142,119.0377788,124.5842779,143.7019674,138.8590338,126.5822785
370630009001,68.60183603,63.95030715,51.11568448,46.4871257,27.60696871,34.92203589,28.56747471,12.89525906,31.88406464,25.62780943,36.58366868
370630009002,56.72355623,62.424091,37.75445293,57.76751681,28.71625245,42.66879007,29.11334005,22.66173645,75.81868726,41.37673224,63.71814093
370630010011,60.85358228,71.73815444,79.26687223,28.45499221,47.20561401,36.10360854,36.70472579,34.72140612,52.92409643,67.86735277,52.59654617
370630010012,60.66476684,54.85009796,52.86062439,61.78616835,48.18836902,30.87225358,38.92433034,43.37597992,51.4221469,51.4444407,41.34615385
370630010013,50.28946394,74.47101375,65.49538865,51.74892164,32.40015695,31.06272734,15.91845973,21.88928301,30.34074002,73.4597743,19.59930314
370630010021,85.66401662,87.64011201,73.0731347,83.74603786,49.17976598,57.26346258,35.41996962,43.26599772,59.16941171,44.11694181,53.27138986
370630010022,86.21757262,59.15906833,76.97122621,96.81600812,65.38148264,31.1634023,59.01544146,39.52220742,49.45146507,27.76896595,67.72575251
370630010023,91.35284422,65.42519685,47.50979815,71.77813649,55.10886882,52.33257388,36.44137349,23.01696389,37.60032184,29.29057744,40.88952654
370630010024,56.21184376,50.22238191,30.88683282,55.06102171,42.8304424,38.10936457,25.00779332,15.70629563,20.15952446,28.58212886,61.83745583
370630011001,46.17096092,40.17073681,53.89773625,50.86205924,73.62019505,37.96136703,103.3167445,128.0416956,149.2525522,153.755513,174.9449859
370630011002,33.88495103,50.06112324,34.685209,61.12245279,76.55679718,107.0696903,84.18353048,92.85613366,91.45938104,26.08169713,
370630013011,49.59948125,69.14628065,63.88213746,43.11802391,63.08684406,37.15663045,36.57463309,24.14989491,48.92768051,36.79858271,37.5
370630013031,79.22465923,83.15192117,61.71334196,85.67921174,58.13926535,43.84009608,42.10849641,26.65020207,57.8150919,66.89781916,50.50505051
370630013032,79.42118729,67.05844247,61.80238414,69.9896385,35.45670371,105.0582483,42.03323943,44.54959151,41.65487776,35.1455934,57.55284553
370630013041,87.81966785,93.1386788,74.87361458,72.43269514,65.99683333,34.69598629,24.18579253,37.04083269,74.76210741,75.91696067,58.53559427
370630014001,57.17859409,63.01384561,76.4078214,71.93847842,,31.31765322,72.78771846,,51.19415767,50.41574777,51.85185185
